time	V(input)
7.914698379486552e-02	3.988665e-02
7.918172518553655e-02	4.546946e-02
7.920405746638735e-02	4.793123e-02
7.922061262950626e-02	4.915006e-02
7.923795161826513e-02	4.985680e-02
7.926051461124298e-02	4.989092e-02
7.928211633155320e-02	4.898544e-02
7.931715894507387e-02	4.561415e-02
7.937311498096065e-02	3.577160e-02
7.945798322722956e-02	1.304716e-02
7.951068910435430e-02	-3.355557e-03
7.955380450850090e-02	-1.658305e-02
7.959712467714537e-02	-2.865371e-02
7.964242859744761e-02	-3.900749e-02
7.968665797133298e-02	-4.609210e-02
7.970767703648431e-02	-4.824252e-02
7.972333234770129e-02	-4.929975e-02
7.974124919810623e-02	-4.992444e-02
7.976174471918086e-02	-4.986392e-02
7.978411744814899e-02	-4.885557e-02
7.982039027071507e-02	-4.518901e-02
7.987818994819104e-02	-3.463966e-02
7.994796989763352e-02	-1.605614e-02
7.999740360303548e-02	-8.156460e-04
8.000160099260731e-02	5.029582e-04
8.000999577175097e-02	3.138200e-03
8.002678533003831e-02	8.375192e-03
8.004719166318840e-02	1.460940e-02
8.004759455773637e-02	1.473041e-02
8.004840034683230e-02	1.497213e-02
8.005001192502417e-02	1.545441e-02
8.005087199540764e-02	1.571115e-02
8.005146532559183e-02	1.588800e-02
8.005189620165505e-02	1.601629e-02
8.005225831058888e-02	1.612402e-02
8.005258935359907e-02	1.622243e-02
8.005289183275198e-02	1.631228e-02
8.005317315079018e-02	1.639580e-02
8.005344739179783e-02	1.647717e-02
8.005373963333094e-02	1.656382e-02
8.005402278071572e-02	1.664773e-02
8.005437214075224e-02	1.675118e-02
8.005483496421609e-02	1.688810e-02
8.005525668495460e-02	1.701275e-02
8.005582497796744e-02	1.718052e-02
8.005652673358081e-02	1.738739e-02
8.005738051026216e-02	1.763862e-02
8.005857275964468e-02	1.798860e-02
8.006029275215303e-02	1.849171e-02
8.006214982859727e-02	1.903249e-02
8.006215430144444e-02	1.903379e-02
8.006216324713875e-02	1.903639e-02
8.006217018720913e-02	1.903840e-02
8.006217932713965e-02	1.904106e-02
8.006219760700069e-02	1.904637e-02
8.006223416672276e-02	1.905699e-02
8.006228060378423e-02	1.907047e-02
8.006234285219610e-02	1.908855e-02
8.006241306903397e-02	1.910894e-02
8.006251008259439e-02	1.913710e-02
8.006261357475840e-02	1.916713e-02
8.006277589742510e-02	1.921422e-02
8.006299181602827e-02	1.927683e-02
8.006335715578682e-02	1.938268e-02
8.006390770747314e-02	1.954200e-02
8.006496544153630e-02	1.984743e-02
8.006693931192387e-02	2.041505e-02
8.006917023272078e-02	2.105281e-02
8.007159193067630e-02	2.174041e-02
8.007400284240740e-02	2.241996e-02
8.007648197386720e-02	2.311337e-02
8.007893344282363e-02	2.379352e-02
8.008075284491308e-02	2.429467e-02
8.008084278446491e-02	2.431936e-02
8.008102266356858e-02	2.436872e-02
8.008138242177590e-02	2.446735e-02
8.008171174362992e-02	2.455752e-02
8.008182900542984e-02	2.458961e-02
8.008197793457018e-02	2.463033e-02
8.008205224911694e-02	2.465065e-02
8.008217513244598e-02	2.468423e-02
8.008226420600452e-02	2.470856e-02
8.008237065357840e-02	2.473763e-02
8.008256915060014e-02	2.479180e-02
8.008276233535307e-02	2.484449e-02
8.008306204993518e-02	2.492616e-02
8.008342709429123e-02	2.502551e-02
8.008489934498059e-02	2.542485e-02
8.008671883147570e-02	2.591537e-02
8.009035780446593e-02	2.688618e-02
8.009735852368534e-02	2.871389e-02
8.010508973791042e-02	3.066762e-02
8.011637873474392e-02	3.338925e-02
8.012937045377025e-02	3.631276e-02
8.014574378185942e-02	3.965053e-02
8.016460347021985e-02	4.297356e-02
8.018965915136073e-02	4.644930e-02
8.022167553211684e-02	4.921027e-02
8.023942629275617e-02	4.988969e-02
8.026106506272081e-02	4.987921e-02
8.028301184722618e-02	4.892828e-02
8.031860539243772e-02	4.542616e-02
8.037538883538610e-02	3.526885e-02
8.046127205731224e-02	1.204703e-02
8.055892830731223e-02	-1.809277e-02
8.062931042596734e-02	-3.629979e-02
8.066730024770939e-02	-4.340045e-02
8.069361391966035e-02	-4.689475e-02
8.071281875082091e-02	-4.864177e-02
8.072842727176623e-02	-4.954139e-02
8.074481792203581e-02	-4.997350e-02
8.076307334237114e-02	-4.983141e-02
8.078627833138893e-02	-4.870666e-02
8.082387579911159e-02	-4.470955e-02
8.088364435372812e-02	-3.338385e-02
8.089482499147639e-02	-3.068878e-02
8.091718626697293e-02	-2.485850e-02
8.092277658584707e-02	-2.331966e-02
8.093423252939551e-02	-2.007844e-02
8.093680205019713e-02	-1.933656e-02
8.093973864539897e-02	-1.848254e-02
8.094561183580265e-02	-1.675592e-02
8.094799393623642e-02	-1.604898e-02
8.094968487586710e-02	-1.554497e-02
8.095088937177866e-02	-1.518488e-02
8.095188485324432e-02	-1.488662e-02
8.095289600892822e-02	-1.458306e-02
8.095392971377317e-02	-1.427213e-02
8.095513341081191e-02	-1.390930e-02
8.095627837855798e-02	-1.356344e-02
8.095810981039045e-02	-1.300877e-02
8.095997208710366e-02	-1.244299e-02
8.096209090131154e-02	-1.179720e-02
8.096445923566430e-02	-1.107289e-02
8.096688024063103e-02	-1.032995e-02
8.096884527737748e-02	-9.725157e-03
8.096889352940577e-02	-9.710288e-03
8.096899003346236e-02	-9.680545e-03
8.096918332430227e-02	-9.620963e-03
8.096918596308506e-02	-9.620150e-03
8.096919501034036e-02	-9.617360e-03
8.096920707334744e-02	-9.613642e-03
8.096923119936159e-02	-9.606203e-03
8.096927945138988e-02	-9.591326e-03
8.096932144709362e-02	-9.578378e-03
8.096937020165305e-02	-9.563345e-03
8.096939338193065e-02	-9.556197e-03
8.096942036362609e-02	-9.547876e-03
8.096945426072892e-02	-9.537422e-03
8.096948680592829e-02	-9.527385e-03
8.096952562532896e-02	-9.515413e-03
8.096956770860840e-02	-9.502434e-03
8.096962706781294e-02	-9.484124e-03
8.096969434917993e-02	-9.463371e-03
8.096978394998768e-02	-9.435729e-03
8.096990051502956e-02	-9.399764e-03
8.097005549844291e-02	-9.351939e-03
8.097026799348397e-02	-9.286352e-03
8.097056645259544e-02	-9.194203e-03
8.097099512292402e-02	-9.061795e-03
8.097134234759178e-02	-8.954496e-03
8.097153497140193e-02	-8.894953e-03
8.097165238764864e-02	-8.858652e-03
8.097172698757729e-02	-8.835586e-03
8.097178366881322e-02	-8.818058e-03
8.097182828509050e-02	-8.804261e-03
8.097186436452608e-02	-8.793104e-03
8.097189391121547e-02	-8.783965e-03
8.097191910268844e-02	-8.776174e-03
8.097194245634451e-02	-8.768952e-03
8.097196884036412e-02	-8.760790e-03
8.097199486297846e-02	-8.752742e-03
8.097204690820713e-02	-8.736643e-03
8.097214398573947e-02	-8.706613e-03
8.097223208476446e-02	-8.679357e-03
8.097238240951239e-02	-8.632844e-03
8.097263156392952e-02	-8.555735e-03
8.097312987276378e-02	-8.401454e-03
8.097393765900021e-02	-8.151182e-03
8.097470383787972e-02	-7.913606e-03
8.097544578777388e-02	-7.683368e-03
8.097623593419583e-02	-7.437991e-03
8.097705240214377e-02	-7.184248e-03
8.097793414883113e-02	-6.910004e-03
8.097887884403486e-02	-6.615947e-03
8.097993093067550e-02	-6.288189e-03
8.098112448221695e-02	-5.916027e-03
8.098250854741411e-02	-5.484046e-03
8.098419074460499e-02	-4.958461e-03
8.098623709398553e-02	-4.318358e-03
8.098901571010399e-02	-3.448077e-03
8.099333666651093e-02	-2.092737e-03
8.100185409515839e-02	5.824680e-04
8.101276888947201e-02	4.007163e-03
8.102309312885307e-02	7.229490e-03
8.103384919243070e-02	1.055405e-02
8.104512046817977e-02	1.398589e-02
8.105815866142280e-02	1.786716e-02
8.107268582958194e-02	2.204937e-02
8.109004513184452e-02	2.680331e-02
8.111060454365815e-02	3.201731e-02
8.113700128330584e-02	3.791836e-02
8.117151173255947e-02	4.404215e-02
8.120431796376003e-02	4.795447e-02
8.122080806819980e-02	4.916130e-02
8.123818808813743e-02	4.986236e-02
8.126060291995438e-02	4.988908e-02
8.128226000420179e-02	4.897637e-02
8.131739105000191e-02	4.558424e-02
8.137348008583804e-02	3.569136e-02
8.145851226974636e-02	1.288665e-02
8.155616851974636e-02	-1.728184e-02
8.162798605153944e-02	-3.601241e-02
8.166641752115046e-02	-4.326208e-02
8.169298216021215e-02	-4.682553e-02
8.171235004074993e-02	-4.860748e-02
8.172784401370259e-02	-4.951629e-02
8.174468794300345e-02	-4.997215e-02
8.176302498719222e-02	-4.983266e-02
8.178619969581967e-02	-4.871223e-02
8.182374903063354e-02	-4.472737e-02
8.188344634785870e-02	-3.343014e-02
8.197280832604253e-02	-8.501017e-03
8.207046457604253e-02	2.142093e-02
8.213467123405446e-02	3.743717e-02
8.217089820681502e-02	4.395058e-02
8.219619799362965e-02	4.717019e-02
8.221473932870486e-02	4.877791e-02
8.223081590887396e-02	4.963721e-02
8.224628100352688e-02	4.998635e-02
8.226361750528229e-02	4.981709e-02
8.228716320048232e-02	4.864309e-02
8.232530191437776e-02	4.450719e-02
8.238586990507549e-02	3.286010e-02
8.247624134794676e-02	7.436309e-03
8.256032811056818e-02	-1.850203e-02
8.261878619466119e-02	-3.394839e-02
8.266796213268847e-02	-4.350333e-02
8.269774609229599e-02	-4.732925e-02
8.271589250148711e-02	-4.885624e-02
8.273224913501803e-02	-4.968934e-02
8.274882710700154e-02	-4.999864e-02
8.276456405073647e-02	-4.979080e-02
8.278870214774862e-02	-4.852895e-02
8.282778047305227e-02	-4.414698e-02
8.288972912458785e-02	-3.193672e-02
8.294064928688663e-02	-1.821642e-02
8.298425551458095e-02	-4.938212e-03
8.302837396123984e-02	8.866799e-03
8.308511780515915e-02	2.548392e-02
8.314691863522515e-02	3.987430e-02
8.318170106020092e-02	4.546630e-02
8.320403982094730e-02	4.792965e-02
8.322059939268447e-02	4.914930e-02
8.323793560529481e-02	4.985642e-02
8.326050863066449e-02	4.989105e-02
8.328210660145927e-02	4.898605e-02
8.331714322539630e-02	4.561617e-02
8.337309025049611e-02	3.577702e-02
8.345794737910478e-02	1.305803e-02
8.351065612262756e-02	-3.345219e-03
8.355377267801170e-02	-1.657362e-02
8.359709464797636e-02	-2.864598e-02
8.364239713224092e-02	-3.900130e-02
8.368664900104855e-02	-4.609101e-02
8.370767043358938e-02	-4.824197e-02
8.372332737841348e-02	-4.929949e-02
8.374124315982892e-02	-4.992434e-02
8.376174246912776e-02	-4.986398e-02
8.378411378819270e-02	-4.885582e-02
8.382038436376983e-02	-4.518981e-02
8.387818068688727e-02	-3.464175e-02
8.394796855978408e-02	-1.605654e-02
8.399740443952282e-02	-8.153832e-04
8.400159451218187e-02	5.009224e-04
8.400997465749994e-02	3.131580e-03
8.402673494813610e-02	8.359588e-03
8.404702265145944e-02	1.455862e-02
8.404744517093238e-02	1.468555e-02
8.404829020987825e-02	1.493911e-02
8.404998028777000e-02	1.544496e-02
8.405084680152017e-02	1.570364e-02
8.405144718177135e-02	1.588260e-02
8.405187615346596e-02	1.601033e-02
8.405223886244503e-02	1.611823e-02
8.405256946957322e-02	1.621652e-02
8.405287148158901e-02	1.630624e-02
8.405315228020967e-02	1.638961e-02
8.405342595275345e-02	1.647081e-02
8.405371766285381e-02	1.655731e-02
8.405400009366122e-02	1.664101e-02
8.405434838846709e-02	1.674415e-02
8.405480843988483e-02	1.688026e-02
8.405523077190186e-02	1.700509e-02
8.405579418426486e-02	1.717144e-02
8.405649477838421e-02	1.737798e-02
8.405734301219034e-02	1.762760e-02
8.405852928349376e-02	1.797585e-02
8.406025075060836e-02	1.847945e-02
8.406210951366636e-02	1.902078e-02
8.406211421758497e-02	1.902214e-02
8.406212362542219e-02	1.902488e-02
8.406213439780255e-02	1.902801e-02
8.406214703265355e-02	1.903168e-02
8.406217230235553e-02	1.903902e-02
8.406222284175952e-02	1.905370e-02
8.406227448889531e-02	1.906870e-02
8.406234185560089e-02	1.908826e-02
8.406241412442718e-02	1.910924e-02
8.406251118748562e-02	1.913742e-02
8.406262567159048e-02	1.917064e-02
8.406278795249485e-02	1.921772e-02
8.406298083431371e-02	1.927364e-02
8.406326642615516e-02	1.935640e-02
8.406366971023917e-02	1.947315e-02
8.406436207518538e-02	1.967331e-02
8.406550663931545e-02	2.000337e-02
8.406778892085300e-02	2.065841e-02
8.406989607146570e-02	2.125942e-02
8.407220095736928e-02	2.191255e-02
8.407464288449278e-02	2.259951e-02
8.407707284985932e-02	2.327781e-02
8.407955567374273e-02	2.396527e-02
8.407974901303988e-02	2.401856e-02
8.408013569163421e-02	2.412503e-02
8.408090904882286e-02	2.433755e-02
8.408106035479165e-02	2.437906e-02
8.408136296672925e-02	2.446202e-02
8.408158992568245e-02	2.452418e-02
8.408170703001641e-02	2.455623e-02
8.408181403687577e-02	2.458551e-02
8.408193820522183e-02	2.461947e-02
8.408200405311685e-02	2.463748e-02
8.408211372410751e-02	2.466745e-02
8.408219292107214e-02	2.468909e-02
8.408229806895130e-02	2.471781e-02
8.408246589242500e-02	2.476363e-02
8.408264126729256e-02	2.481147e-02
8.408289094515112e-02	2.487954e-02
8.408321281458335e-02	2.496720e-02
8.408429627334162e-02	2.526153e-02
8.408523715630521e-02	2.551617e-02
8.408670397057232e-02	2.591137e-02
8.408903053179463e-02	2.653369e-02
8.409368365423928e-02	2.776118e-02
8.410141205527823e-02	2.974699e-02
8.411066530461200e-02	3.203197e-02
8.412337537183297e-02	3.499260e-02
8.413758047700953e-02	3.803671e-02
8.415570300591213e-02	4.147777e-02
8.417699541230121e-02	4.483141e-02
8.420610857012539e-02	4.811068e-02
8.422456985301323e-02	4.936310e-02
8.424301247374555e-02	4.995182e-02
8.426240145565773e-02	4.984828e-02
8.428518563736433e-02	4.878308e-02
8.432211377698091e-02	4.495463e-02
8.438088963932044e-02	3.402308e-02
8.446916800722203e-02	9.625685e-03
8.456682425722202e-02	-2.038205e-02
8.463300907929854e-02	-3.708900e-02
8.466977838989145e-02	-4.378175e-02
8.469539219334347e-02	-4.708563e-02
8.471413984584750e-02	-4.873618e-02
8.473007055048665e-02	-4.960851e-02
8.474518441061313e-02	-4.997711e-02
8.476320967300700e-02	-4.982788e-02
8.478650002924575e-02	-4.869087e-02
8.482423316870494e-02	-4.465918e-02
8.488420239368671e-02	-3.325314e-02
8.489541223736223e-02	-3.054292e-02
8.491783192471326e-02	-2.468230e-02
8.492343684655101e-02	-2.313598e-02
8.493464669022653e-02	-1.995921e-02
8.493744915114541e-02	-1.914893e-02
8.494305407298317e-02	-1.751081e-02
8.494307596720910e-02	-1.750436e-02
8.494311975566095e-02	-1.749148e-02
8.494316406054332e-02	-1.747844e-02
8.494338998010451e-02	-1.741192e-02
8.494361589966569e-02	-1.734537e-02
8.494384181922687e-02	-1.727879e-02
8.494406773878804e-02	-1.721217e-02
8.494429365834923e-02	-1.714551e-02
8.494451957791041e-02	-1.707883e-02
8.494474549747159e-02	-1.701210e-02
8.494637794849433e-02	-1.652896e-02
8.494964285053980e-02	-1.555752e-02
8.495108982018240e-02	-1.512487e-02
8.495242344308548e-02	-1.472500e-02
8.495371376778585e-02	-1.433713e-02
8.495499441086755e-02	-1.395124e-02
8.495622745445036e-02	-1.357884e-02
8.495772394558057e-02	-1.312578e-02
8.495940652126817e-02	-1.261500e-02
8.496143006654171e-02	-1.199884e-02
8.496381892163679e-02	-1.126897e-02
8.496616721960264e-02	-1.054901e-02
8.496798177466482e-02	-9.991109e-03
8.496808247272963e-02	-9.960110e-03
8.496828386885927e-02	-9.898100e-03
8.496868666111855e-02	-9.774031e-03
8.496878735918337e-02	-9.743005e-03
8.496898875531300e-02	-9.680939e-03
8.496915145185803e-02	-9.630789e-03
8.496919212599428e-02	-9.618250e-03
8.496927347426680e-02	-9.593169e-03
8.496931717557361e-02	-9.579695e-03
8.496936703504038e-02	-9.564321e-03
8.496940135104179e-02	-9.553739e-03
8.496942822075189e-02	-9.545453e-03
8.496946180803246e-02	-9.535095e-03
8.496949402089360e-02	-9.525160e-03
8.496953312291808e-02	-9.513101e-03
8.496957544218016e-02	-9.500048e-03
8.496963451467668e-02	-9.481828e-03
8.496970253550636e-02	-9.460845e-03
8.496979188139601e-02	-9.433282e-03
8.496990941666088e-02	-9.397018e-03
8.497006422358835e-02	-9.349246e-03
8.497027866030990e-02	-9.283058e-03
8.497057672279827e-02	-9.191031e-03
8.497101002221140e-02	-9.057192e-03
8.497135366088365e-02	-8.950999e-03
8.497154493263624e-02	-8.891874e-03
8.497166165998564e-02	-8.855785e-03
8.497173598543467e-02	-8.832803e-03
8.497179284401660e-02	-8.815221e-03
8.497183756043475e-02	-8.801392e-03
8.497187368937210e-02	-8.790219e-03
8.497190325191493e-02	-8.781076e-03
8.497192844866922e-02	-8.773284e-03
8.497195180137342e-02	-8.766061e-03
8.497197819105967e-02	-8.757899e-03
8.497200419844617e-02	-8.749855e-03
8.497205621321915e-02	-8.733765e-03
8.497210373977196e-02	-8.719063e-03
8.497215321351413e-02	-8.703758e-03
8.497224120246931e-02	-8.676536e-03
8.497239133272622e-02	-8.630084e-03
8.497264010069196e-02	-8.553093e-03
8.497313763662342e-02	-8.399050e-03
8.497394640195834e-02	-8.148472e-03
8.497471298666893e-02	-7.910769e-03
8.497545471871661e-02	-7.680596e-03
8.497624477875115e-02	-7.435244e-03
8.497706114535622e-02	-7.181529e-03
8.497794292035263e-02	-6.907275e-03
8.497888750470442e-02	-6.613250e-03
8.497993953348919e-02	-6.285508e-03
8.498113289095413e-02	-5.913404e-03
8.498251681136539e-02	-5.481466e-03
8.498419866953304e-02	-4.955983e-03
8.498624466707283e-02	-4.315987e-03
8.498902251448233e-02	-3.445945e-03
8.499334183154633e-02	-2.091115e-03
8.500185482405445e-02	5.826970e-04
8.501277232831528e-02	4.008240e-03
8.502309477116572e-02	7.230001e-03
8.503385256752186e-02	1.055509e-02
8.504512147188834e-02	1.398620e-02
8.505816081828840e-02	1.786779e-02
8.507268532311392e-02	2.204923e-02
8.509004534922103e-02	2.680337e-02
8.511060091782904e-02	3.201643e-02
8.513699729077549e-02	3.791754e-02
8.517150036539552e-02	4.404046e-02
8.520431622696527e-02	4.795431e-02
8.522080676500998e-02	4.916122e-02
8.523818651109093e-02	4.986233e-02
8.526060233106736e-02	4.988910e-02
8.528225904612689e-02	4.897644e-02
8.531738950227441e-02	4.558444e-02
8.537347765152628e-02	3.569190e-02
8.545850874361109e-02	1.288772e-02
8.555616499361109e-02	-1.728079e-02
8.562798434857161e-02	-3.601204e-02
8.566641638765694e-02	-4.326190e-02
8.569298134955075e-02	-4.682544e-02
8.571234943952495e-02	-4.860743e-02
8.572784326546218e-02	-4.951626e-02
8.574468777628586e-02	-4.997215e-02
8.576302492516803e-02	-4.983266e-02
8.578619959495495e-02	-4.871224e-02
8.582374886802591e-02	-4.472739e-02
8.588344609385570e-02	-3.343020e-02
8.597280796533394e-02	-8.501129e-03
8.607046421533393e-02	2.142083e-02
8.613467107064882e-02	3.743714e-02
8.617089809653976e-02	4.395056e-02
8.619619791420970e-02	4.717018e-02
8.621473926959397e-02	4.877790e-02
8.623081583538912e-02	4.963721e-02
8.624628087296903e-02	4.998635e-02
8.626361745673396e-02	4.981709e-02
8.628716312154175e-02	4.864309e-02
8.632530178718341e-02	4.450721e-02
8.638586970674211e-02	3.286015e-02
8.647624106771508e-02	7.436397e-03
8.656032864614085e-02	-1.850219e-02
8.661878728832237e-02	-3.394864e-02
8.666796413150618e-02	-4.350363e-02
8.669774674931904e-02	-4.732932e-02
8.671589299130081e-02	-4.885627e-02
8.673224974363247e-02	-4.968936e-02
8.674882818807819e-02	-4.999864e-02
8.676456445257105e-02	-4.979079e-02
8.678870280100691e-02	-4.852889e-02
8.682778152468862e-02	-4.414683e-02
8.688973075963667e-02	-3.193633e-02
8.694064911960493e-02	-1.821647e-02
8.698425612161526e-02	-4.938023e-03
8.702837511563762e-02	8.867156e-03
8.708511971050190e-02	2.548444e-02
8.714692086701172e-02	3.987473e-02
8.718170176403552e-02	4.546639e-02
8.720404033572880e-02	4.792970e-02
8.722059977884751e-02	4.914932e-02
8.723793607244242e-02	4.985643e-02
8.726050880513746e-02	4.989104e-02
8.728210688531796e-02	4.898604e-02
8.731714368399181e-02	4.561611e-02
8.737309097197204e-02	3.577686e-02
8.745794842494645e-02	1.305772e-02
8.751065719750657e-02	-3.345556e-03
8.755377479451192e-02	-1.657424e-02
8.759709784594082e-02	-2.864681e-02
8.764239915991050e-02	-3.900170e-02
8.768664882854758e-02	-4.609099e-02
8.770767030661469e-02	-4.824196e-02
8.772332728285359e-02	-4.929949e-02
8.774124304371271e-02	-4.992434e-02
8.776174242585912e-02	-4.986398e-02
8.778411371781152e-02	-4.885582e-02
8.782038425017880e-02	-4.518982e-02
8.787818050879108e-02	-3.464179e-02
8.794796790968958e-02	-1.605673e-02
8.799740566477655e-02	-8.149983e-04
8.800159603958192e-02	5.014022e-04
8.800997678919267e-02	3.132249e-03
8.802673828841416e-02	8.360622e-03
8.804702762243601e-02	1.456011e-02
8.804744960146189e-02	1.468688e-02
8.804829355951367e-02	1.494012e-02
8.804998147561723e-02	1.544532e-02
8.805084782986008e-02	1.570395e-02
8.805144803481757e-02	1.588285e-02
8.805187707802925e-02	1.601060e-02
8.805223978441490e-02	1.611851e-02
8.805257041373733e-02	1.621680e-02
8.805287244427751e-02	1.630653e-02
8.805315325901200e-02	1.638990e-02
8.805342694485618e-02	1.647110e-02
8.805371867151936e-02	1.655761e-02
8.805400111322947e-02	1.664131e-02
8.805434942150213e-02	1.674445e-02
8.805480948927631e-02	1.688057e-02
8.805523183016052e-02	1.700540e-02
8.805579527210111e-02	1.717176e-02
8.805649588818219e-02	1.737831e-02
8.805734415735450e-02	1.762794e-02
8.805853048861996e-02	1.797621e-02
8.806025196388020e-02	1.847980e-02
8.806211072067115e-02	1.902113e-02
8.806211542366253e-02	1.902249e-02
8.806212482964530e-02	1.902523e-02
8.806213556695679e-02	1.902835e-02
8.806214817154079e-02	1.903201e-02
8.806217338070881e-02	1.903933e-02
8.806222379904484e-02	1.905398e-02
8.806227546464870e-02	1.906898e-02
8.806234286554805e-02	1.908856e-02
8.806241509105793e-02	1.910952e-02
8.806251217010960e-02	1.913770e-02
8.806262660821593e-02	1.917091e-02
8.806278890621093e-02	1.921799e-02
8.806298170348605e-02	1.927390e-02
8.806326732570015e-02	1.935666e-02
8.806367147098759e-02	1.947366e-02
8.806436572951457e-02	1.967436e-02
8.806551394429982e-02	2.000547e-02
8.806780609879640e-02	2.066332e-02
8.806991002806260e-02	2.126339e-02
8.807221212935151e-02	2.191571e-02
8.807465481310604e-02	2.260285e-02
8.807708358289250e-02	2.328080e-02
8.807956718657683e-02	2.396844e-02
8.807975966139238e-02	2.402149e-02
8.808014461102347e-02	2.412749e-02
8.808091451028564e-02	2.433905e-02
8.808106628281269e-02	2.438069e-02
8.808136982786677e-02	2.446390e-02
8.808159748665734e-02	2.452625e-02
8.808171376321298e-02	2.455808e-02
8.808182297031777e-02	2.458796e-02
8.808194622651996e-02	2.462167e-02
8.808201791021548e-02	2.464126e-02
8.808212651046292e-02	2.467094e-02
8.808221648958078e-02	2.469553e-02
8.808232389925305e-02	2.472486e-02
8.808249612264903e-02	2.477187e-02
8.808268210567698e-02	2.482261e-02
8.808294404237921e-02	2.489401e-02
8.808328403231264e-02	2.498659e-02
8.808443926862365e-02	2.530028e-02
8.808545710884005e-02	2.557557e-02
8.808704763770944e-02	2.600365e-02
8.808962699657878e-02	2.669233e-02
8.809478571431748e-02	2.804847e-02
8.810262967445388e-02	3.005358e-02
8.811244834016292e-02	3.246006e-02
8.812547787272507e-02	3.546134e-02
8.814018190031336e-02	3.856206e-02
8.815873588205646e-02	4.200227e-02
8.818097932631690e-02	4.537149e-02
8.821129825997602e-02	4.852898e-02
8.822653471903770e-02	4.945754e-02
8.824544502519598e-02	4.997952e-02
8.826330660958571e-02	4.982534e-02
8.828665766166371e-02	4.867959e-02
8.832448724011883e-02	4.462323e-02
8.838459899357895e-02	3.315999e-02
8.847444323863683e-02	7.994433e-03
8.857209948863683e-02	-2.188390e-02
8.863540928949704e-02	-3.759046e-02
8.867139666126882e-02	-4.402503e-02
8.869655711502575e-02	-4.720749e-02
8.871500666803148e-02	-4.879630e-02
8.873114823731311e-02	-4.964966e-02
8.874687142632982e-02	-4.999034e-02
8.876383704054576e-02	-4.981115e-02
8.878752016105021e-02	-4.861702e-02
8.882587701480418e-02	-4.442457e-02
8.888676635740464e-02	-3.264732e-02
8.889810890982591e-02	-2.986782e-02
8.892079401466847e-02	-2.386879e-02
8.892646529087911e-02	-2.228841e-02
8.893780784330038e-02	-1.904479e-02
8.894064348140571e-02	-1.821812e-02
8.894631475761634e-02	-1.654770e-02
8.894741493044192e-02	-1.622115e-02
8.894961527609307e-02	-1.556575e-02
8.895088221297751e-02	-1.518702e-02
8.895191909186806e-02	-1.487635e-02
8.895295979996588e-02	-1.456389e-02
8.895400438444362e-02	-1.424964e-02
8.895535456330260e-02	-1.384255e-02
8.895668143034154e-02	-1.344152e-02
8.895859415555811e-02	-1.286179e-02
8.896042754252349e-02	-1.230435e-02
8.896240024854368e-02	-1.170274e-02
8.896475857776281e-02	-1.098117e-02
8.896719354522485e-02	-1.023362e-02
8.896956586122734e-02	-9.503003e-03
8.896957196306547e-02	-9.501122e-03
8.896958416674175e-02	-9.497358e-03
8.896974273644712e-02	-9.448444e-03
8.896992161958420e-02	-9.393252e-03
8.897027938585834e-02	-9.282834e-03
8.897084968225204e-02	-9.106726e-03
8.897109025886647e-02	-9.032400e-03
8.897124136613883e-02	-8.985706e-03
8.897133086167082e-02	-8.958046e-03
8.897138484134506e-02	-8.941362e-03
8.897142547506562e-02	-8.928802e-03
8.897145858011028e-02	-8.918568e-03
8.897148644400518e-02	-8.909955e-03
8.897151085260604e-02	-8.902409e-03
8.897153436228840e-02	-8.895142e-03
8.897156019852262e-02	-8.887154e-03
8.897158889527292e-02	-8.878282e-03
8.897163842372512e-02	-8.862969e-03
8.897174389642151e-02	-8.830357e-03
8.897183412279187e-02	-8.802456e-03
8.897201387886462e-02	-8.746860e-03
8.897228839932932e-02	-8.661934e-03
8.897283744025869e-02	-8.492004e-03
8.897358690269862e-02	-8.259881e-03
8.897433045508088e-02	-8.029408e-03
8.897516788013017e-02	-7.769627e-03
8.897592608900427e-02	-7.534235e-03
8.897678235832930e-02	-7.268194e-03
8.897763638369945e-02	-7.002640e-03
8.897863288807725e-02	-6.692530e-03
8.897967743584383e-02	-6.367186e-03
8.898093458278314e-02	-5.975263e-03
8.898233257554937e-02	-5.538993e-03
8.898410951014027e-02	-4.983854e-03
8.898622411492620e-02	-4.322420e-03
8.898918527328972e-02	-3.394933e-03
8.899306182901190e-02	-2.179000e-03
8.900062281443556e-02	1.956624e-04
8.901062867348368e-02	3.336615e-03
8.902136703159441e-02	6.692505e-03
8.903188377027708e-02	9.949718e-03
8.904325834567461e-02	1.342330e-02
8.905572710077274e-02	1.715164e-02
8.907015613932419e-02	2.133334e-02
8.908674020276722e-02	2.592111e-02
8.910688811721695e-02	3.111188e-02
8.913181634687414e-02	3.683667e-02
8.916492906677748e-02	4.302575e-02
8.920412729369334e-02	4.793747e-02
8.922066501296150e-02	4.915308e-02
8.923801499160504e-02	4.985830e-02
8.926053827938292e-02	4.989043e-02
8.928215483830942e-02	4.898302e-02
8.931722115481650e-02	4.560614e-02
8.937321284646740e-02	3.575011e-02
8.945812507194162e-02	1.300414e-02
8.955578132194161e-02	-1.716764e-02
8.962779888526538e-02	-3.597160e-02
8.966629296771025e-02	-4.324245e-02
8.969289308980473e-02	-4.681571e-02
8.971228398520795e-02	-4.860261e-02
8.972776180456826e-02	-4.951270e-02
8.974466962614630e-02	-4.997196e-02
